IP,Timestamp,Status,Full log line
116.245.183.42,04/Nov/2025:10:02:34 +0000,404,"116.245.183.42 - - [04/Nov/2025:10:02:34 +0000] ""GET /products HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
87.91.108.224,04/Nov/2025:13:27:35 +0000,404,"87.91.108.224 - - [04/Nov/2025:13:27:35 +0000] ""GET / HTTP/1.1"" 404 29701 ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"""
234.127.33.36,04/Nov/2025:00:05:58 +0000,404,"234.127.33.36 - - [04/Nov/2025:00:05:58 +0000] ""GET /api/v1/users HTTP/1.1"" 404 1313 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
222.133.23.218,21/Nov/2025:17:07:41 +0000,404,"222.133.23.218 - - [21/Nov/2025:17:07:41 +0000] ""GET /api/v1/orders HTTP/1.1"" 404 260 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
149.39.224.171,13/Nov/2025:22:56:36 +0000,404,"149.39.224.171 - - [13/Nov/2025:22:56:36 +0000] ""GET /static/images/logo.png HTTP/1.1"" 404 28560 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
174.139.198.220,24/Nov/2025:13:23:57 +0000,404,"174.139.198.220 - - [24/Nov/2025:13:23:57 +0000] ""GET / HTTP/1.1"" 404 9669 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
128.141.123.102,06/Nov/2025:04:31:06 +0000,404,"128.141.123.102 - - [06/Nov/2025:04:31:06 +0000] ""GET /products HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
45.228.217.7,05/Nov/2025:07:04:07 +0000,404,"45.228.217.7 - - [05/Nov/2025:07:04:07 +0000] ""GET /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
68.224.147.107,04/Nov/2025:03:30:48 +0000,404,"68.224.147.107 - - [04/Nov/2025:03:30:48 +0000] ""POST /api/v1/users HTTP/1.1"" 404 32060 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
224.112.44.186,17/Nov/2025:07:02:27 +0000,404,"224.112.44.186 - - [17/Nov/2025:07:02:27 +0000] ""GET /robots.txt HTTP/1.1"" 404 36394 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
130.144.203.58,21/Nov/2025:11:58:37 +0000,404,"130.144.203.58 - - [21/Nov/2025:11:58:37 +0000] ""DELETE /search?q=python HTTP/1.1"" 404 410 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
191.141.109.49,20/Nov/2025:01:34:31 +0000,404,"191.141.109.49 - - [20/Nov/2025:01:34:31 +0000] ""GET /index.html HTTP/1.1"" 404 10525 ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"""
8.157.171.209,17/Nov/2025:23:04:03 +0000,404,"8.157.171.209 - - [17/Nov/2025:23:04:03 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
91.141.47.244,22/Nov/2025:20:23:39 +0000,404,"91.141.47.244 - - [22/Nov/2025:20:23:39 +0000] ""GET /products/checkout HTTP/1.1"" 404 4140 ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"""
145.145.233.100,09/Nov/2025:18:32:35 +0000,404,"145.145.233.100 - - [09/Nov/2025:18:32:35 +0000] ""POST /static/images/logo.png HTTP/1.1"" 404 13778 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
58.125.62.98,23/Nov/2025:08:42:09 +0000,404,"58.125.62.98 - - [23/Nov/2025:08:42:09 +0000] ""GET /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"""
42.214.1.66,19/Nov/2025:14:52:44 +0000,404,"42.214.1.66 - - [19/Nov/2025:14:52:44 +0000] ""POST /api/v1/users HTTP/1.1"" 404 15377 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
240.47.218.107,14/Nov/2025:20:39:35 +0000,404,"240.47.218.107 - - [14/Nov/2025:20:39:35 +0000] ""POST /products HTTP/1.1"" 404 20978 ""facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"""
206.151.14.182,12/Nov/2025:14:39:14 +0000,404,"206.151.14.182 - - [12/Nov/2025:14:39:14 +0000] ""GET /index.html HTTP/1.1"" 404 29619 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
189.132.91.130,05/Nov/2025:20:18:34 +0000,404,"189.132.91.130 - - [05/Nov/2025:20:18:34 +0000] ""PUT /api/v1/orders HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
238.147.63.190,04/Nov/2025:21:01:13 +0000,404,"238.147.63.190 - - [04/Nov/2025:21:01:13 +0000] ""DELETE /about HTTP/1.1"" 404 3735 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
149.26.88.51,19/Nov/2025:03:00:07 +0000,404,"149.26.88.51 - - [19/Nov/2025:03:00:07 +0000] ""POST /index.html HTTP/1.1"" 404 9259 ""Python-urllib/3.11"""
38.62.188.223,17/Nov/2025:10:04:20 +0000,404,"38.62.188.223 - - [17/Nov/2025:10:04:20 +0000] ""GET / HTTP/1.1"" 404 3829 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
143.151.136.236,06/Nov/2025:03:21:13 +0000,404,"143.151.136.236 - - [06/Nov/2025:03:21:13 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
75.132.72.140,07/Nov/2025:10:35:35 +0000,404,"75.132.72.140 - - [07/Nov/2025:10:35:35 +0000] ""GET /profile/67890 HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
137.247.181.87,22/Nov/2025:05:01:53 +0000,404,"137.247.181.87 - - [22/Nov/2025:05:01:53 +0000] ""PUT /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
199.177.117.72,11/Nov/2025:06:06:48 +0000,404,"199.177.117.72 - - [11/Nov/2025:06:06:48 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 17677 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
7.63.132.110,04/Nov/2025:09:52:08 +0000,404,"7.63.132.110 - - [04/Nov/2025:09:52:08 +0000] ""POST /products HTTP/1.1"" 404 9822 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
27.49.121.146,04/Nov/2025:11:57:48 +0000,404,"27.49.121.146 - - [04/Nov/2025:11:57:48 +0000] ""PUT /index.html HTTP/1.1"" 404 1366 ""Slackbot-LinkExpanding 1.0 (+https://api.slack.com/robots)"""
13.36.10.194,23/Nov/2025:10:53:57 +0000,404,"13.36.10.194 - - [23/Nov/2025:10:53:57 +0000] ""GET / HTTP/1.1"" 404 8588 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
130.85.88.127,13/Nov/2025:08:04:10 +0000,404,"130.85.88.127 - - [13/Nov/2025:08:04:10 +0000] ""GET /products/widgets HTTP/1.1"" 404 27758 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
87.221.173.24,15/Nov/2025:17:25:40 +0000,404,"87.221.173.24 - - [15/Nov/2025:17:25:40 +0000] ""POST / HTTP/1.1"" 404 12326 ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1)"""
223.94.89.165,12/Nov/2025:13:46:34 +0000,404,"223.94.89.165 - - [12/Nov/2025:13:46:34 +0000] ""POST /robots.txt HTTP/1.1"" 404 7752 ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1)"""
71.83.82.73,23/Nov/2025:16:40:47 +0000,404,"71.83.82.73 - - [23/Nov/2025:16:40:47 +0000] ""GET /login HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
156.110.250.214,04/Nov/2025:19:02:21 +0000,404,"156.110.250.214 - - [04/Nov/2025:19:02:21 +0000] ""GET /search?q=hacking HTTP/1.1"" 404 908 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
5.179.92.98,15/Nov/2025:03:15:30 +0000,404,"5.179.92.98 - - [15/Nov/2025:03:15:30 +0000] ""GET /products/widgets HTTP/1.1"" 404 16817 ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"""
204.143.38.137,23/Nov/2025:14:04:12 +0000,404,"204.143.38.137 - - [23/Nov/2025:14:04:12 +0000] ""GET /favicon.ico HTTP/1.1"" 404 10358 ""Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)"""
147.8.162.48,24/Nov/2025:17:25:19 +0000,404,"147.8.162.48 - - [24/Nov/2025:17:25:19 +0000] ""GET /contact HTTP/1.1"" 404 100 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
110.215.157.19,02/Nov/2025:14:13:55 +0000,404,"110.215.157.19 - - [02/Nov/2025:14:13:55 +0000] ""GET /robots.txt HTTP/1.1"" 404 100 ""Slackbot-LinkExpanding 1.0 (+https://api.slack.com/robots)"""
120.58.187.137,08/Nov/2025:23:28:52 +0000,404,"120.58.187.137 - - [08/Nov/2025:23:28:52 +0000] ""GET /static/js/app.js HTTP/1.1"" 404 100 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
241.239.40.96,11/Nov/2025:00:41:09 +0000,404,"241.239.40.96 - - [11/Nov/2025:00:41:09 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/132.0.0.0 Safari/537.36"""
185.66.38.193,01/Nov/2025:12:50:36 +0000,404,"185.66.38.193 - - [01/Nov/2025:12:50:36 +0000] ""GET /api/v1/orders HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
186.94.118.224,10/Nov/2025:23:15:59 +0000,404,"186.94.118.224 - - [10/Nov/2025:23:15:59 +0000] ""GET /static/css/main.css HTTP/1.1"" 404 27236 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
98.159.216.110,24/Nov/2025:03:31:44 +0000,404,"98.159.216.110 - - [24/Nov/2025:03:31:44 +0000] ""GET /static/js/app.js HTTP/1.1"" 404 12312 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
133.131.185.237,05/Nov/2025:04:27:42 +0000,404,"133.131.185.237 - - [05/Nov/2025:04:27:42 +0000] ""GET /search?q=hacking HTTP/1.1"" 404 12053 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
120.11.127.166,19/Nov/2025:04:18:07 +0000,404,"120.11.127.166 - - [19/Nov/2025:04:18:07 +0000] ""GET /static/js/app.js HTTP/1.1"" 404 16720 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
75.113.54.117,25/Nov/2025:17:09:43 +0000,404,"75.113.54.117 - - [25/Nov/2025:17:09:43 +0000] ""POST /contact HTTP/1.1"" 404 17210 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
34.9.144.150,12/Nov/2025:17:45:52 +0000,404,"34.9.144.150 - - [12/Nov/2025:17:45:52 +0000] ""POST /index.html HTTP/1.1"" 404 15967 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
68.0.15.10,08/Nov/2025:17:16:16 +0000,404,"68.0.15.10 - - [08/Nov/2025:17:16:16 +0000] ""GET /products HTTP/1.1"" 404 11432 ""Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)"""
5.236.119.233,13/Nov/2025:12:17:25 +0000,404,"5.236.119.233 - - [13/Nov/2025:12:17:25 +0000] ""POST /blog/page/2 HTTP/1.1"" 404 38182 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
32.183.84.255,03/Nov/2025:09:46:29 +0000,404,"32.183.84.255 - - [03/Nov/2025:09:46:29 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 23625 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
40.252.12.53,06/Nov/2025:01:40:16 +0000,404,"40.252.12.53 - - [06/Nov/2025:01:40:16 +0000] ""GET /favicon.ico HTTP/1.1"" 404 14122 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
205.113.48.245,24/Nov/2025:11:33:18 +0000,404,"205.113.48.245 - - [24/Nov/2025:11:33:18 +0000] ""GET /favicon.ico HTTP/1.1"" 404 22288 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
183.244.230.5,17/Nov/2025:10:43:48 +0000,404,"183.244.230.5 - - [17/Nov/2025:10:43:48 +0000] ""POST /index.html HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
87.228.220.43,13/Nov/2025:12:31:58 +0000,404,"87.228.220.43 - - [13/Nov/2025:12:31:58 +0000] ""POST /static/images/logo.png HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0"""
111.245.167.138,09/Nov/2025:12:42:32 +0000,404,"111.245.167.138 - - [09/Nov/2025:12:42:32 +0000] ""GET /about HTTP/1.1"" 404 100 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
84.78.241.70,21/Nov/2025:01:21:02 +0000,404,"84.78.241.70 - - [21/Nov/2025:01:21:02 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1)"""
10.81.216.99,07/Nov/2025:02:07:11 +0000,404,"10.81.216.99 - - [07/Nov/2025:02:07:11 +0000] ""GET /blog HTTP/1.1"" 404 13842 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
57.159.158.246,03/Nov/2025:00:25:43 +0000,404,"57.159.158.246 - - [03/Nov/2025:00:25:43 +0000] ""GET / HTTP/1.1"" 404 28062 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
27.69.17.236,21/Nov/2025:16:32:26 +0000,404,"27.69.17.236 - - [21/Nov/2025:16:32:26 +0000] ""PUT / HTTP/1.1"" 404 9882 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
116.136.61.153,19/Nov/2025:05:22:51 +0000,404,"116.136.61.153 - - [19/Nov/2025:05:22:51 +0000] ""GET /blog HTTP/1.1"" 404 42540 ""Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
157.211.125.113,24/Nov/2025:23:28:05 +0000,404,"157.211.125.113 - - [24/Nov/2025:23:28:05 +0000] ""GET /contact HTTP/1.1"" 404 1752 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
190.131.84.83,14/Nov/2025:02:29:10 +0000,404,"190.131.84.83 - - [14/Nov/2025:02:29:10 +0000] ""GET /api/v1/users HTTP/1.1"" 404 12601 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
31.145.80.114,12/Nov/2025:07:06:21 +0000,404,"31.145.80.114 - - [12/Nov/2025:07:06:21 +0000] ""GET /static/css/main.css HTTP/1.1"" 404 9341 ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1)"""
254.219.80.86,24/Nov/2025:04:33:18 +0000,404,"254.219.80.86 - - [24/Nov/2025:04:33:18 +0000] ""GET /products/widgets HTTP/1.1"" 404 7636 ""Python-urllib/3.11"""
67.160.72.218,23/Nov/2025:14:06:10 +0000,404,"67.160.72.218 - - [23/Nov/2025:14:06:10 +0000] ""POST /products/checkout HTTP/1.1"" 404 14233 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
251.155.11.33,09/Nov/2025:15:47:27 +0000,404,"251.155.11.33 - - [09/Nov/2025:15:47:27 +0000] ""GET /products HTTP/1.1"" 404 6896 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
59.136.51.67,15/Nov/2025:02:26:09 +0000,404,"59.136.51.67 - - [15/Nov/2025:02:26:09 +0000] ""GET / HTTP/1.1"" 404 8326 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
251.159.161.65,09/Nov/2025:01:11:00 +0000,404,"251.159.161.65 - - [09/Nov/2025:01:11:00 +0000] ""GET /about HTTP/1.1"" 404 22545 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
77.166.45.26,25/Nov/2025:02:35:04 +0000,404,"77.166.45.26 - - [25/Nov/2025:02:35:04 +0000] ""GET / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
236.152.104.31,21/Nov/2025:09:28:28 +0000,404,"236.152.104.31 - - [21/Nov/2025:09:28:28 +0000] ""POST /products HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
150.140.156.247,19/Nov/2025:13:55:21 +0000,404,"150.140.156.247 - - [19/Nov/2025:13:55:21 +0000] ""GET / HTTP/1.1"" 404 7138 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1 Safari/605.1.15"""
177.18.9.122,06/Nov/2025:21:59:20 +0000,404,"177.18.9.122 - - [06/Nov/2025:21:59:20 +0000] ""POST /api/v1/users HTTP/1.1"" 404 27622 ""Mozilla/5.0 (iPhone; CPU iPhone OS 18_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.0 Mobile/15E148 Safari/604.1"""
192.124.154.13,23/Nov/2025:20:16:08 +0000,404,"192.124.154.13 - - [23/Nov/2025:20:16:08 +0000] ""POST /products/widgets HTTP/1.1"" 404 32490 ""Mozilla/5.0 (compatible; Bingbot/2.0; +http://www.bing.com/bingbot.htm)"""
145.102.198.70,03/Nov/2025:09:05:54 +0000,404,"145.102.198.70 - - [03/Nov/2025:09:05:54 +0000] ""GET /products HTTP/1.1"" 404 100 ""Slackbot-LinkExpanding 1.0 (+https://api.slack.com/robots)"""
234.214.182.181,18/Nov/2025:10:28:08 +0000,404,"234.214.182.181 - - [18/Nov/2025:10:28:08 +0000] ""GET /static/images/hero.jpg HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
30.159.82.101,22/Nov/2025:17:08:04 +0000,404,"30.159.82.101 - - [22/Nov/2025:17:08:04 +0000] ""GET /api/v1/orders HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36 Edg/132.0.0.0"""
92.8.152.167,24/Nov/2025:14:17:06 +0000,404,"92.8.152.167 - - [24/Nov/2025:14:17:06 +0000] ""POST /robots.txt HTTP/1.1"" 404 18426 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
140.176.239.226,12/Nov/2025:16:26:22 +0000,404,"140.176.239.226 - - [12/Nov/2025:16:26:22 +0000] ""POST /sitemap.xml HTTP/1.1"" 404 21737 ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/132.0.0.0 Safari/537.36"""
119.11.209.147,11/Nov/2025:09:55:16 +0000,404,"119.11.209.147 - - [11/Nov/2025:09:55:16 +0000] ""GET /static/images/logo.png HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1)"""
226.1.163.200,05/Nov/2025:16:37:36 +0000,404,"226.1.163.200 - - [05/Nov/2025:16:37:36 +0000] ""POST / HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
158.181.29.161,10/Nov/2025:05:06:51 +0000,404,"158.181.29.161 - - [10/Nov/2025:05:06:51 +0000] ""GET /about HTTP/1.1"" 404 9910 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14.6; rv:131.0) Gecko/20100101 Firefox/131.0"""
58.190.197.251,23/Nov/2025:23:51:09 +0000,404,"58.190.197.251 - - [23/Nov/2025:23:51:09 +0000] ""GET /products HTTP/1.1"" 404 27939 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
220.51.59.17,09/Nov/2025:10:54:39 +0000,404,"220.51.59.17 - - [09/Nov/2025:10:54:39 +0000] ""GET /favicon.ico HTTP/1.1"" 404 100 ""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36 (compatible; Googlebot/2.1)"""
222.199.141.77,10/Nov/2025:17:18:10 +0000,404,"222.199.141.77 - - [10/Nov/2025:17:18:10 +0000] ""GET /products HTTP/1.1"" 404 4650 ""Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36"""
141.121.54.113,25/Nov/2025:16:27:09 +0000,404,"141.121.54.113 - - [25/Nov/2025:16:27:09 +0000] ""POST /login HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
66.162.81.245,15/Nov/2025:01:31:40 +0000,404,"66.162.81.245 - - [15/Nov/2025:01:31:40 +0000] ""GET /index.html HTTP/1.1"" 404 5658 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
134.57.162.105,21/Nov/2025:00:10:30 +0000,404,"134.57.162.105 - - [21/Nov/2025:00:10:30 +0000] ""GET /contact HTTP/1.1"" 404 100 ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"""
214.51.213.237,09/Nov/2025:02:42:01 +0000,404,"214.51.213.237 - - [09/Nov/2025:02:42:01 +0000] ""GET /profile/67890 HTTP/1.1"" 404 100 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
52.9.254.91,08/Nov/2025:12:14:25 +0000,404,"52.9.254.91 - - [08/Nov/2025:12:14:25 +0000] ""POST /static/js/app.js HTTP/1.1"" 404 12114 ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_6_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36"""
